PARCEL_PIN,SOURCE,ZONING_DISTRICT,FUTURE_LAND_USE,SUBDIVISION_NAME
0157327004017,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004018,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004019,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004020,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004021,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004022,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004023,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004024,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004025,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327004026,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005001,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005002,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005003,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005004,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005005,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005006,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005007,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005008,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005009,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005010,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005011,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005012,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005013,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005014,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005015,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005016,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005017,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005018,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005019,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005020,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005021,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005022,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005023,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005024,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327005024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006001,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006001,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006002,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006002,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006003,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006004,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006005,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006006,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006007,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006008,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006009,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006010,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006011,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006012,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006013,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006014,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006015,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006016,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006017,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006018,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006019,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006020,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006021,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006022,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006023,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006024,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006025,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006025,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006026,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006026,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006027,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006027,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327006028,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007001,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007002,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007003,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007004,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007005,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007006,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007007,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007008,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007008,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007009,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007009,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007010,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007010,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007011,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007011,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007012,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007013,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007014,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007015,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007016,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007017,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007018,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007019,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327007020,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008001,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008002,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008003,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008004,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008005,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008006,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008007,COT,SFA,"Parks, Trails, and Open Space",ROLLING HILLS FILING 2
0157327008008,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008009,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008010,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008011,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008012,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008013,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008014,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008015,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008016,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008017,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008018,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008019,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008020,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008021,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008022,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008023,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008025,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008026,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008027,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008028,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008029,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008030,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008031,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008032,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008033,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008034,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008035,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008036,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008037,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008038,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008038,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008039,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008040,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008041,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008042,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008043,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008044,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008045,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008046,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008047,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008050,COT,SFA,"Parks, Trails, and Open Space",ROLLING HILLS FILING 2
0157327008052,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327008053,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009001,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009002,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009003,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009004,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009004,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009005,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009005,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009006,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009006,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009007,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009008,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009009,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009010,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009011,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009012,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009013,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009014,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009015,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009016,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009017,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009018,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009019,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009020,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009021,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009022,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009023,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009025,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009026,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009027,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009028,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009029,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009030,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009031,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009032,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009032,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009033,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009033,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009034,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327009034,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010001,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010002,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010003,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010004,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010005,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010006,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010007,COT,MF,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010007,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010008,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010009,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010010,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010011,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010012,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010013,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010014,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010015,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010016,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010017,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010018,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010019,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010020,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010021,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010022,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010023,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010025,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010026,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010027,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010028,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010029,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010030,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327010031,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011001,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011002,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011003,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011004,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011005,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011006,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011007,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011008,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011009,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011010,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011011,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011012,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011013,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011014,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011015,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011016,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011017,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011018,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011019,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011020,COT,SFA,"Parks, Trails, and Open Space",ROLLING HILLS FILING 2
0157327011023,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011024,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011025,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011026,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011027,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327011028,COT,SFA,Single-Family Neighborhoods,ROLLING HILLS FILING 2
0157327101013,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101015,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101017,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101018,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101019,COT,POS,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101020,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101020,COT,POS,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101021,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101021,COT,POS,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101022,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101023,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 3
0157327101024,COT,BP,Regional Mixed-Use,ROLLING HILLS SUBD AMD AMD 4
0157327401003,COT,BP,Mixed-Use Neighborhoods,ROLLING HILLS FILING 5
0157327401004,COT,BP,Mixed-Use Neighborhoods,ROLLING HILLS FILING 5
0157327401107,COT,BP,Mixed-Use Neighborhoods,ROLLING HILLS FILING 5
0157327405002,COT,CR,Commercial,ROLLING HILLS FILING 3 A1
0157327405004,COT,CR,Mixed Residential Neighborhoods,ROLLING HILLS F3 A2
0157327405004,COT,POS,Mixed Residential Neighborhoods,ROLLING HILLS F3 A2
0157327405005,COT,POS,Mixed Residential Neighborhoods,ROLLING HILLS F3 A2
0157327405005,COT,POS,Mixed Residential Neighborhoods,THORNCREEK GOLF COURSE
0157334000001,COT,BP,Employment Center,
0157334000003,COT,BP,Employment Center,
0157334000005,COT,BP,Employment Center,
0157334000009,COT,BP,Employment Center,
0157334000009,COT,BP,Employment Center,WASHINGTON SQUARE
0157334000009,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334000009,COT,BP,Employment Center,WASHINGTON SQUARE SUB FLG 15
0157334000011,COT,BP,Employment Center,
0157334000012,COT,BP,Employment Center,
0157334000022,COT,BP,Employment Center,
0157334000023,COT,BP,Employment Center,
0157334000024,COT,BP,Employment Center,
0157334000030,COT,BP,Employment Center,
0157334000040,COT,BP,Employment Center,
0157334000041,COT,BP,Employment Center,
0157334000042,COT,BP,Employment Center,
0157334002010,COT,I,Employment Center,WASHINGTON SQUARE
0157334002016,COT,I,Employment Center,WASHINGTON SQUARE
0157334002017,COT,I,Employment Center,WASHINGTON SQUARE
0157334002021,COT,I,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334002021,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334002022,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334002023,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334002025,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 7 A 1 LOT 3A
0157334002026,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 7 A 1 LOT 3A
0157334002027,COT,I,Employment Center,WASHINGTON SQUARE FLG 14 LOT 1
0157334003009,COT,BP,Employment Center,WASHINGTON SQUARE
0157334003016,COT,BP,Employment Center,WASHINGTON SQUARE
0157334003017,COT,BP,Employment Center,WASHINGTON SQUARE
0157334003018,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE
0157334003021,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334003022,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334003026,COT,BP,Employment Center,WASHINGTON SQUARE FILING 13
0157334003026,COT,BP,Employment Center,WASHINGTON SQUARE FILING 16
0157334004016,COT,BP,Employment Center,WASHINGTON SQUARE
0157334004019,COT,BP,Employment Center,WASHINGTON SQUARE
0157334004019,COT,RC,Employment Center,
0157334004019,COT,RC,Employment Center,WASHINGTON SQUARE
0157334004021,COT,BP,Employment Center,WASHINGTON SQUARE
0157334004023,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 5
0157334004028,COT,BP,Regional Mixed-Use,WASHINGTON SQUARE FILING 9
0157334004028,COT,RC,Regional Mixed-Use,
0157334004028,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE F5A2
0157334004028,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 9
0157334004030,COT,RC,Regional Mixed-Use,
0157334004030,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE F5A2
0157334004030,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334004030,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 5
0157334004031,COT,BP,Employment Center,WASHINGTON SQUARE SUB FLG 15
0157334009006,COT,BP,Employment Center,WASHINGTON SQUARE
0157334009006,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334009008,COT,BP,Employment Center,WASHINGTON SQUARE
0157334009008,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334009022,COT,BP,Employment Center,
0157334009022,COT,BP,Employment Center,WASHINGTON SQUARE
0157334009022,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334009024,COT,BP,Employment Center,WASHINGTON SQUARE
0157334009024,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334009025,COT,BP,Employment Center,
0157334009025,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 1
0157334009025,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334009025,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334009027,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334009028,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 1
0157334009028,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334009029,COT,BP,Employment Center,
0157334009029,COT,BP,Employment Center,WASHINGTON SQUARE
0157334009029,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334010005,COT,BP,Employment Center,WASHINGTON SQUARE
0157334010005,COT,I,Employment Center,WASHINGTON SQUARE
0157334010007,COT,BP,Employment Center,WASHINGTON SQUARE AMD LOT1BLK4
0157334010007,COT,I,Employment Center,WASHINGTON SQUARE AMD LOT1BLK4
0157334010011,COT,BP,Employment Center,WASHINGTON SQUARE
0157334010015,COT,BP,Employment Center,WASHINGTON SQUARE FLG 3 LOT 1
0157334010016,COT,BP,Employment Center,WASHINGTON SQUARE FLG 3 LOT 1
0157334010018,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334010019,COT,BP,Employment Center,WASHINGTON SQUARE FLG 10 BLK 1
0157334010020,COT,BP,Employment Center,WASHINGTON SQUARE FILING 16
0157334011001,COT,BP,Employment Center,CARR SUBDIVISION
0157334011002,COT,BP,Employment Center,CARR SUBDIVISION
0157334100001,COT,BP,Employment Center,
0157334100001,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 2
0157334101001,COT,BP,Employment Center,WASHINGTON SQUARE SUB FLG 15
0157334101002,COT,BP,Employment Center,WASHINGTON SQUARE SUB FLG 15
0157334102001,COT,BP,Employment Center,WASHINGTON SQUARE
0157334102001,COT,BP,Employment Center,WASHINGTON SQUARE BUS PK FLG 1
0157334102001,COT,BP,Employment Center,WASHINGTON SQUARE FILING 11
0157334300060,COT,BP,Regional Mixed-Use,
0157334300060,COT,RC,Regional Mixed-Use,
0157334300061,COT,BP,Employment Center,
0157334300061,COT,BP,Employment Center,WASHINGTON SQUARE
0157334300061,COT,RC,Employment Center,
0157334300061,COT,RC,Employment Center,WASHINGTON SQUARE
0157334326001,COT,RC,Regional Mixed-Use,STARBUCKS COFFEE NO 9554
0157334401001,COT,BP,Employment Center,WASHINGTON SQUARE FILING 16
0157334401002,COT,BP,Employment Center,WASHINGTON SQUARE FILING 16
